geo_value,signal,time_value,issue,value,geo_type,data_source
id,confirmed_incidence_prop_infections,2021-02-27,2021-06-02,15.068922712262115,state,usa-facts
id,confirmed_incidence_prop_infections,2021-02-28,2021-06-02,15.130323563724412,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-01,2021-06-02,15.196143374033749,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-02,2021-06-02,15.265254872497115,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-03,2021-06-02,15.33655972794886,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-04,2021-06-02,15.4089919298951,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-05,2021-06-02,15.481521002597958,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-06,2021-06-02,15.553155040310788,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-07,2021-06-02,15.622943552527714,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-08,2021-06-02,15.689980108819322,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-09,2021-06-02,15.753404773590288,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-10,2021-06-02,15.81240632191239,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-11,2021-06-02,15.866224228454985,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-12,2021-06-02,15.914150422452398,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-13,2021-06-02,15.955530802610044,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-14,2021-06-02,15.989766506855952,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-15,2021-06-02,16.0163149328868,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-16,2021-06-02,16.034690506534115,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-17,2021-06-02,16.044465196081827,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-18,2021-06-02,16.04526877179661,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-19,2021-06-02,16.036788811081138,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-20,2021-06-02,16.018770450822927,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-21,2021-06-02,15.991015889681506,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-22,2021-06-02,15.95338364422835,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-23,2021-06-02,15.905787564020752,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-24,2021-06-02,15.848195611846819,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-25,2021-06-02,15.780628416516766,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-26,2021-06-02,15.703157606689595,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-27,2021-06-02,15.615903935307024,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-28,2021-06-02,15.519035205251821,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-29,2021-06-02,15.412764007848882,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-30,2021-06-02,15.297345286777505,state,usa-facts
id,confirmed_incidence_prop_infections,2021-03-31,2021-06-02,15.173073740857184,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-01,2021-06-02,15.040281079999188,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-02,2021-06-02,14.899333149378007,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-03,2021-06-02,14.750626937563778,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-04,2021-06-02,14.594587484964201,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-05,2021-06-02,14.431664709447906,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-06,2021-06-02,14.262330166455724,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-07,2021-06-02,14.087073761248678,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-08,2021-06-02,13.906400431188205,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-09,2021-06-02,13.720826816092426,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-10,2021-06-02,13.530877934760385,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-11,2021-06-02,13.337083885702473,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-12,2021-06-02,13.139976589959042,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-13,2021-06-02,12.940086593630568,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-14,2021-06-02,12.737939947382019,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-15,2021-06-02,12.534055179723238,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-16,2021-06-02,12.328940380307627,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-17,2021-06-02,12.12309040883678,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-18,2021-06-02,11.916984244411939,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-19,2021-06-02,11.711082489339063,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-20,2021-06-02,11.505825040477893,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-21,2021-06-02,11.301628940232042,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-22,2021-06-02,11.098886418213478,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-23,2021-06-02,10.897963133487348,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-24,2021-06-02,10.699196626119704,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-25,2021-06-02,10.502894985519463,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-26,2021-06-02,10.309335741795449,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-27,2021-06-02,10.118764985049188,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-28,2021-06-02,9.931396716203245,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-29,2021-06-02,9.747412431633798,state,usa-facts
id,confirmed_incidence_prop_infections,2021-04-30,2021-06-02,9.566960942544688,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-01,2021-06-02,9.39015842869922,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-02,2021-06-02,9.217088724825784,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-03,2021-06-02,9.04780383674479,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-04,2021-06-02,8.882324683038428,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-05,2021-06-02,8.720642056911426,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-06,2021-06-02,8.562717801781455,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-07,2021-06-02,8.408486193101686,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-08,2021-06-02,8.25785551796555,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-09,2021-06-02,8.11070984318405,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-10,2021-06-02,7.96691096176793,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-11,2021-06-02,7.826300507098759,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-12,2021-06-02,7.68870222354157,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-13,2021-06-02,7.553924381843662,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-14,2021-06-02,7.421762327384563,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-15,2021-06-02,7.292001149195024,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-16,2021-06-02,7.164418457650431,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-17,2021-06-02,7.038787258867725,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-18,2021-06-02,6.914878914093138,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-19,2021-06-02,6.792466172758605,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-20,2021-06-02,6.67132626840172,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-21,2021-06-02,6.551244067280715,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-22,2021-06-02,6.432015260261036,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-23,2021-06-02,6.313449589391067,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-24,2021-06-02,6.195374101504324,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-25,2021-06-02,6.077636422164589,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-26,2021-06-02,5.9601080442851115,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-27,2021-06-02,5.84268762677643,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-28,2021-06-02,5.725304299578782,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-29,2021-06-02,5.607920972381134,state,usa-facts
id,confirmed_incidence_prop_infections,2021-05-30,2021-06-02,5.490537645183487,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-01,2021-06-02,13.860111815996468,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-02,2021-06-02,13.965299645714953,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-03,2021-06-02,14.070487475433442,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-04,2021-06-02,14.17567530515193,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-05,2021-06-02,14.281566462373203,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-06,2021-06-02,14.38942785808067,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-07,2021-06-02,14.500951852336911,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-08,2021-06-02,14.618120774848556,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-09,2021-06-02,14.743075354312326,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-10,2021-06-02,14.877988475443395,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-11,2021-06-02,15.024945796801557,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-12,2021-06-02,15.185834820771506,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-13,2021-06-02,15.362244006571323,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-14,2021-06-02,15.555373457481778,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-15,2021-06-02,15.765958596245508,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-16,2021-06-02,15.994208071346183,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-17,2021-06-02,16.2397569169176,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-18,2021-06-02,16.50163572708083,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-19,2021-06-02,16.77825630949509,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-20,2021-06-02,17.067413961674955,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-21,2021-06-02,17.366306176655126,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-22,2021-06-02,17.671567241693843,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-23,2021-06-02,17.979317854785137,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-24,2021-06-02,18.285228558472006,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-25,2021-06-02,18.584595488018728,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-26,2021-06-02,18.872426659897815,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-27,2021-06-02,19.143536794333244,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-28,2021-06-02,19.39264847875111,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-29,2021-06-02,19.614497342582982,state,usa-facts
il,confirmed_incidence_prop_infections,2020-04-30,2021-06-02,19.80393883170595,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-01,2021-06-02,19.956054145167897,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-02,2021-06-02,20.066252928491753,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-03,2021-06-02,20.13037040600332,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-04,2021-06-02,20.144756777016667,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-05,2021-06-02,20.106356893652045,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-06,2021-06-02,20.012778476558832,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-07,2021-06-02,19.862347402710707,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-08,2021-06-02,19.654148909582357,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-09,2021-06-02,19.38805389446301,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-10,2021-06-02,19.064729837896124,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-11,2021-06-02,18.685636237393872,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-12,2021-06-02,18.253004792696686,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-13,2021-06-02,17.769804928099493,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-14,2021-06-02,17.23969556229357,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-15,2021-06-02,16.66696433390709,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-16,2021-06-02,16.056455754409896,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-17,2021-06-02,15.413489983195669,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-18,2021-06-02,14.743774097529977,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-19,2021-06-02,14.053307858977355,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-20,2021-06-02,13.348286055578466,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-21,2021-06-02,12.63499952451166,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-22,2021-06-02,11.919736933713272,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-23,2021-06-02,11.208689324789544,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-24,2021-06-02,10.507859296670896,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-25,2021-06-02,9.822976544174471,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-26,2021-06-02,9.159421263346132,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-27,2021-06-02,8.522156702431795,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-28,2021-06-02,7.915671880559211,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-29,2021-06-02,7.3439352231608215,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-30,2021-06-02,6.810359581565428,state,usa-facts
il,confirmed_incidence_prop_infections,2020-05-31,2021-06-02,6.317778821797585,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-01,2021-06-02,5.868435892025562,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-02,2021-06-02,5.463982016461751,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-03,2021-06-02,5.105486422406818,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-04,2021-06-02,4.793455792316371,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-05,2021-06-02,4.5278624490909225,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-06,2021-06-02,4.308180134021925,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-07,2021-06-02,4.133426125594333,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-08,2021-06-02,4.002208375082992,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-09,2021-06-02,3.91277630181297,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-10,2021-06-02,3.863073896135557,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-11,2021-06-02,3.8507938195446663,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-12,2021-06-02,3.8734312658564662,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-13,2021-06-02,3.928336451051865,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-14,2021-06-02,4.012764727567523,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-15,2021-06-02,4.1239234662958095,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-16,2021-06-02,4.259015010736016,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-17,2021-06-02,4.415275176876288,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-18,2021-06-02,4.590006943750339,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-19,2021-06-02,4.780609147685786,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-20,2021-06-02,4.984600152901875,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-21,2021-06-02,5.199636617716164,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-22,2021-06-02,5.4235276052343,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-23,2021-06-02,5.65424439683791,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-24,2021-06-02,5.889926453697318,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-25,2021-06-02,6.12888403443422,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-26,2021-06-02,6.369598015340497,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-27,2021-06-02,6.610717473477754,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-28,2021-06-02,6.851055583603643,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-29,2021-06-02,7.089584348998593,state,usa-facts
il,confirmed_incidence_prop_infections,2020-06-30,2021-06-02,7.325428636350548,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-01,2021-06-02,7.557859918882672,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-02,2021-06-02,7.786290053287136,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-03,2021-06-02,8.010265328458797,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-04,2021-06-02,8.229460931376941,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-05,2021-06-02,8.443675881678107,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-06,2021-06-02,8.652828395343297,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-07,2021-06-02,8.856951553155154,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-08,2021-06-02,9.056189074552499,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-09,2021-06-02,9.250790935248299,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-10,2021-06-02,9.441108520072033,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-11,2021-06-02,9.627588973042696,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-12,2021-06-02,9.81076839622141,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-13,2021-06-02,9.991263558394794,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-14,2021-06-02,10.169761804448152,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-15,2021-06-02,10.34700890611313,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-16,2021-06-02,10.523794663679727,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-17,2021-06-02,10.700936154659061,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-18,2021-06-02,10.879258627034414,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-19,2021-06-02,11.059574148777502,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-20,2021-06-02,11.242658248265696,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-21,2021-06-02,11.429224908088292,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-22,2021-06-02,11.619900402954315,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-23,2021-06-02,11.815196596080213,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-24,2021-06-02,12.015484422306894,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-25,2021-06-02,12.220968384869828,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-26,2021-06-02,12.43166297080767,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-27,2021-06-02,12.647371942209729,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-28,2021-06-02,12.867671482015028,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-29,2021-06-02,13.091898159647654,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-30,2021-06-02,13.319142630009983,state,usa-facts
il,confirmed_incidence_prop_infections,2020-07-31,2021-06-02,13.548249886957498,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-01,2021-06-02,13.777826758360876,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-02,2021-06-02,14.0062571547709,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-03,2021-06-02,14.231725369785206,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-04,2021-06-02,14.452247481542319,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-05,2021-06-02,14.66571062728748,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-06,2021-06-02,14.869919624474942,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-07,2021-06-02,15.062650101949561,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-08,2021-06-02,15.241706994494672,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-09,2021-06-02,15.404986955788953,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-10,2021-06-02,15.550542971778556,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-11,2021-06-02,15.676649222190434,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-12,2021-06-02,15.781864055733829,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-13,2021-06-02,15.865088826972451,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-14,2021-06-02,15.925620300935872,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-15,2021-06-02,15.963194374173387,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-16,2021-06-02,15.978018994272656,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-17,2021-06-02,15.970794386685489,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-18,2021-06-02,15.942719017056504,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-19,2021-06-02,15.895480124070325,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-20,2021-06-02,15.831228142784616,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-21,2021-06-02,15.752534887942849,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-22,2021-06-02,15.662335963313609,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-23,2021-06-02,15.563858485607227,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-24,2021-06-02,15.460535836043146,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-25,2021-06-02,15.355911753261525,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-26,2021-06-02,15.253536631124632,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-27,2021-06-02,15.156859357405425,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-28,2021-06-02,15.06911839927391,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-29,2021-06-02,14.993236086510082,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-30,2021-06-02,14.931720145181677,state,usa-facts
il,confirmed_incidence_prop_infections,2020-08-31,2021-06-02,14.886576479992735,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-01,2021-06-02,14.859236985671727,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-02,2021-06-02,14.85050578656524,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-03,2021-06-02,14.86052676633334,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-04,2021-06-02,14.888774571074258,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-05,2021-06-02,14.934070471326903,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-06,2021-06-02,14.994623579786698,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-07,2021-06-02,15.068096976389226,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-08,2021-06-02,15.1516973290785,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-09,2021-06-02,15.242285658108992,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-10,2021-06-02,15.336506015911384,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-11,2021-06-02,15.43092808392762,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-12,2021-06-02,15.522199059660977,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-13,2021-06-02,15.607199753514413,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-14,2021-06-02,15.683199560783633,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-15,2021-06-02,15.748004935823083,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-16,2021-06-02,15.800096179616807,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-17,2021-06-02,15.83874775503498,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-18,2021-06-02,15.864127951692758,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-19,2021-06-02,15.877374510121555,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-20,2021-06-02,15.880643749306746,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-21,2021-06-02,15.877131781231041,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-22,2021-06-02,15.87106749386078,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-23,2021-06-02,15.867678089616474,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-24,2021-06-02,15.87312902863592,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-25,2021-06-02,15.894441195874439,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-26,2021-06-02,15.939388943810467,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-27,2021-06-02,16.01638332089306,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-28,2021-06-02,16.134345251866694,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-29,2021-06-02,16.302573672643515,state,usa-facts
il,confirmed_incidence_prop_infections,2020-09-30,2021-06-02,16.530613634307073,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-01,2021-06-02,16.82812918518802,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-02,2021-06-02,17.204785435555223,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-03,2021-06-02,17.670143635627856,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-04,2021-06-02,18.23357239223309,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-05,2021-06-02,18.90417735644184,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-06,2021-06-02,19.690750880926135,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-07,2021-06-02,20.601742318442632,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-08,2021-06-02,21.645248855254675,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-09,2021-06-02,22.829026082494085,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-10,2021-06-02,24.160516932619274,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-11,2021-06-02,25.646897164568273,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-12,2021-06-02,27.295135275621117,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-13,2021-06-02,29.11206454440579,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-14,2021-06-02,31.10446485148836,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-15,2021-06-02,33.279151956974516,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-16,2021-06-02,35.64307200882598,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-17,2021-06-02,38.20339918020514,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-18,2021-06-02,40.96763446090442,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-19,2021-06-02,43.94370373545242,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-20,2021-06-02,47.14005335708276,state,usa-facts
il,confirmed_incidence_prop_infections,2020-10-21,2021-06-02,50.514233943959695,state,usa-facts
